network,config,method,metric,mean,std,min,max,n_valid
Bendiksby_2011,conf_ils_low_10M,mpsugar,num_rets_diff,5.8,0.4472135954999579,5.0,6.0,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ploidy_diff.FN,5.4,1.3416407864998738,3.0,6.0,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ploidy_diff.FP,3.6,0.8944271909999159,3.0,5.0,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ploidy_diff.TP,-3.0,1.8708286933869707,-5.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ploidy_diff.dist,1.5,0.3118047822311618,1.0,1.8333333333333335,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ret_leaf_jaccard.FN,0.9666666666666666,0.07453559924999298,0.8333333333333334,1.0,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ret_leaf_jaccard.FP,0.02222222222222222,0.049690399499995326,0.0,0.1111111111111111,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ret_leaf_jaccard.TP,0.011111111111111094,0.024845199749997625,0.0,0.05555555555555547,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ret_leaf_jaccard.dist,0.9888888888888889,0.02484519974999763,0.9444444444444445,1.0,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ret_sisters_jaccard.FN,0.9833333333333332,0.03726779962499651,0.9166666666666666,1.0,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ret_sisters_jaccard.FP,0.025,0.05590169943749474,0.0,0.125,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ret_sisters_jaccard.TP,0.008333333333333326,0.01863389981249823,0.0,0.04166666666666663,5
Bendiksby_2011,conf_ils_low_10M,mpsugar,ret_sisters_jaccard.dist,0.9916666666666666,0.018633899812498238,0.9583333333333334,1.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,edit_distance,0.962962962962963,0.0,0.9629629629629629,0.9629629629629629,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,num_rets_diff,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ploidy_diff.TP,6.0,0.0,6.0,6.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,edit_distance,0.9587301587301587,0.04272302484272244,0.8994708994708994,1.0052910052910053,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,num_rets_diff,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ploidy_diff.TP,6.0,0.0,6.0,6.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,edit_distance,0.9544973544973544,0.017388017698576723,0.9417989417989417,0.9841269841269841,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,num_rets_diff,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ploidy_diff.TP,6.0,0.0,6.0,6.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,grampa,edit_distance,0.9383838383838384,0.011516923485849916,0.9242424242424242,0.9545454545454546,5
Brysting_2007,conf_ils_low_10M,grampa,num_rets_diff,18.0,0.0,18.0,18.0,5
Brysting_2007,conf_ils_low_10M,grampa,ploidy_diff.FN,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_ils_low_10M,grampa,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,grampa,ploidy_diff.TP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,grampa,ploidy_diff.dist,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_ils_low_10M,grampa,ret_leaf_jaccard.FN,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_ils_low_10M,grampa,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,grampa,ret_leaf_jaccard.TP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,grampa,ret_leaf_jaccard.dist,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_ils_low_10M,grampa,ret_sisters_jaccard.FN,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_ils_low_10M,grampa,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,grampa,ret_sisters_jaccard.TP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,grampa,ret_sisters_jaccard.dist,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,edit_distance,0.8908989391401452,0.10450841579485869,0.8080808080808081,1.0050251256281406,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,num_rets_diff,0.4,0.5477225575051661,0.0,1.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ploidy_diff.TP,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.FN,0.02222222222222222,0.03042903097250923,0.0,0.05555555555555555,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.TP,0.9777777777777779,0.030429030972509256,0.9444444444444444,1.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.dist,0.02222222222222222,0.03042903097250923,0.0,0.05555555555555555,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.FN,0.04722222222222222,0.04457446259967003,0.0,0.09722222222222222,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.FP,0.03425925925925925,0.03977172517576765,0.0,0.09722222222222222,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.TP,0.9351851851851851,0.05919774005807608,0.8888888888888888,1.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.dist,0.06481481481481481,0.05919774005807602,0.0,0.1111111111111111,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,edit_distance,0.8444444444444444,0.024326453694529897,0.8181818181818182,0.8787878787878788,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,num_rets_diff,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ploidy_diff.TP,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,edit_distance,0.8262626262626263,0.016597653257732294,0.8080808080808081,0.8484848484848485,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,num_rets_diff,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ploidy_diff.TP,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.FN,0.015185185185185185,0.020885736562772865,0.0,0.040740740740740744,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.FP,0.01111111111111111,0.015562718809232972,0.0,0.032407407407407406,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.TP,0.9830555555555556,0.023299505166743124,0.9546296296296296,1.0,5
Brysting_2007,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.dist,0.016944444444444446,0.023299505166743114,0.0,0.045370370370370366,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,edit_distance,0.9658536585365853,0.035624231382449766,0.926829268292683,0.991869918699187,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,num_rets_diff,8.0,0.0,8.0,8.0,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ploidy_diff.FN,13.0,0.0,13.0,13.0,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ploidy_diff.FP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ploidy_diff.TP,-1.0,0.0,-1.0,-1.0,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ploidy_diff.dist,1.0769230769230769,0.0,1.0769230769230769,1.0769230769230769,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ret_leaf_jaccard.FN,0.888888888888889,0.0,0.8888888888888888,0.8888888888888888,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ret_leaf_jaccard.TP,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ret_leaf_jaccard.dist,0.888888888888889,0.0,0.8888888888888888,0.8888888888888888,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ret_sisters_jaccard.FN,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ret_sisters_jaccard.FP,0.05555555555555556,0.0,0.05555555555555555,0.05555555555555555,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ret_sisters_jaccard.TP,0.05555555555555558,0.0,0.05555555555555558,0.05555555555555558,5
Diaz-Perez_2018,conf_ils_low_10M,grampa,ret_sisters_jaccard.dist,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,5
Ding_2023,conf_ils_low_10M,grampa,edit_distance,0.9217021276595745,0.03453238027504606,0.86,0.94,5
Ding_2023,conf_ils_low_10M,grampa,num_rets_diff,0.4,0.5477225575051661,0.0,1.0,5
Ding_2023,conf_ils_low_10M,grampa,ploidy_diff.FN,2.8,3.8340579025361627,0.0,7.0,5
Ding_2023,conf_ils_low_10M,grampa,ploidy_diff.FP,0.4,0.5477225575051661,0.0,1.0,5
Ding_2023,conf_ils_low_10M,grampa,ploidy_diff.TP,4.2,3.8340579025361627,0.0,7.0,5
Ding_2023,conf_ils_low_10M,grampa,ploidy_diff.dist,0.4,0.5477225575051661,0.0,1.0,5
Ding_2023,conf_ils_low_10M,grampa,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,grampa,ret_leaf_jaccard.FP,0.4,0.5477225575051661,0.0,1.0,5
Ding_2023,conf_ils_low_10M,grampa,ret_leaf_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,grampa,ret_leaf_jaccard.dist,0.4,0.5477225575051661,0.0,1.0,5
Ding_2023,conf_ils_low_10M,grampa,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,grampa,ret_sisters_jaccard.FP,0.4,0.5477225575051661,0.0,1.0,5
Ding_2023,conf_ils_low_10M,grampa,ret_sisters_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,grampa,ret_sisters_jaccard.dist,0.4,0.5477225575051661,0.0,1.0,5
Ding_2023,conf_ils_low_10M,mpsugar,edit_distance,1.0356862745098039,0.1633016705416441,0.7450980392156863,1.1372549019607843,5
Ding_2023,conf_ils_low_10M,mpsugar,num_rets_diff,0.2,0.4472135954999579,0.0,1.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ploidy_diff.FN,5.6,3.1304951684997055,0.0,7.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ploidy_diff.FP,0.8,0.4472135954999579,0.0,1.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ploidy_diff.TP,0.6,3.5777087639996634,-1.0,7.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ploidy_diff.dist,0.9142857142857143,0.5111012519999519,0.0,1.1428571428571428,5
Ding_2023,conf_ils_low_10M,mpsugar,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ret_leaf_jaccard.FP,0.2,0.4472135954999579,0.0,1.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ret_leaf_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ret_leaf_jaccard.dist,0.2,0.4472135954999579,0.0,1.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ret_sisters_jaccard.FP,0.2,0.4472135954999579,0.0,1.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ret_sisters_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,mpsugar,ret_sisters_jaccard.dist,0.2,0.4472135954999579,0.0,1.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,edit_distance,0.8713346228239844,0.03498519079563278,0.8363636363636363,0.9090909090909091,5
Ding_2023,conf_ils_low_10M,polyphest_p50,num_rets_diff,1.2,1.0954451150103324,0.0,2.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ploidy_diff.TP,7.0,0.0,7.0,7.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.FP,0.6,0.5477225575051662,0.0,1.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ret_leaf_jaccard.dist,0.6,0.5477225575051662,0.0,1.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.FP,0.6,0.5477225575051662,0.0,1.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p50,ret_sisters_jaccard.dist,0.6,0.5477225575051662,0.0,1.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,edit_distance,0.7489361702127659,0.2283643891914679,0.3404255319148936,0.851063829787234,5
Ding_2023,conf_ils_low_10M,polyphest_p70,num_rets_diff,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ploidy_diff.TP,7.0,0.0,7.0,7.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p70,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,edit_distance,0.44255319148936173,0.22836438919146787,0.3404255319148936,0.851063829787234,5
Ding_2023,conf_ils_low_10M,polyphest_p90,num_rets_diff,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ploidy_diff.TP,7.0,0.0,7.0,7.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.TP,0.0,0.0,0.0,0.0,5
Ding_2023,conf_ils_low_10M,polyphest_p90,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Hori_2014,conf_ils_low_10M,grampa,edit_distance,0.9481481481481481,0.026675667205347992,0.9074074074074074,0.9722222222222222,5
Hori_2014,conf_ils_low_10M,grampa,num_rets_diff,6.4,0.5477225575051662,6.0,7.0,5
Hori_2014,conf_ils_low_10M,grampa,ploidy_diff.FN,11.8,1.0954451150103324,11.0,13.0,5
Hori_2014,conf_ils_low_10M,grampa,ploidy_diff.FP,3.8,1.6431676725154984,2.0,5.0,5
Hori_2014,conf_ils_low_10M,grampa,ploidy_diff.TP,-2.8,1.0954451150103321,-4.0,-2.0,5
Hori_2014,conf_ils_low_10M,grampa,ploidy_diff.dist,1.2311688311688311,0.12092575944919261,1.1428571428571428,1.3636363636363638,5
Hori_2014,conf_ils_low_10M,grampa,ret_leaf_jaccard.FN,0.9142857142857143,0.07824607964359517,0.8571428571428571,1.0,5
Hori_2014,conf_ils_low_10M,grampa,ret_leaf_jaccard.FP,0.06857142857142857,0.06259686371487613,0.0,0.1142857142857143,5
Hori_2014,conf_ils_low_10M,grampa,ret_leaf_jaccard.TP,0.017142857142857147,0.015649215928719037,0.0,0.02857142857142858,5
Hori_2014,conf_ils_low_10M,grampa,ret_leaf_jaccard.dist,0.9828571428571429,0.015649215928719026,0.9714285714285714,1.0,5
Hori_2014,conf_ils_low_10M,grampa,ret_sisters_jaccard.FN,0.9785714285714286,0.019561519910898776,0.9642857142857143,1.0,5
Hori_2014,conf_ils_low_10M,grampa,ret_sisters_jaccard.FP,0.005714285714285713,0.005216405309573011,0.0,0.009523809523809523,5
Hori_2014,conf_ils_low_10M,grampa,ret_sisters_jaccard.TP,0.019841269841269882,0.018112518436017435,0.0,0.033068783068783136,5
Hori_2014,conf_ils_low_10M,grampa,ret_sisters_jaccard.dist,0.98015873015873,0.01811251843601745,0.9669312169312169,1.0,5
Hori_2014,conf_ils_low_10M,polyphest_p50,edit_distance,0.8333333333333334,0.018518518518518573,0.8148148148148148,0.8518518518518519,5
