network,config,method,replicate,metric,value,status
Bendiksby_2011,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.FN,0.8333333333333334,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.TP,0.023809523809523725,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.dist,0.9583333333333334,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.FP,0.08333333333333333,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.FN,0.9583333333333334,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.TP,0.04166666666666663,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,edit_distance,0.9682539682539683,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,num_rets_diff,5.0,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ploidy_diff.dist,0.7,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ploidy_diff.FP,4.0,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ploidy_diff.FN,3.0,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ploidy_diff.TP,3.0,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.dist,0.9761904761904763,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.FP,0.14285714285714285,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.FN,0.8333333333333334,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.TP,0.023809523809523725,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.dist,0.9583333333333334,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.FP,0.08333333333333333,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.FN,0.9583333333333334,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.TP,0.04166666666666663,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,edit_distance,0.9682539682539683,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,num_rets_diff,5.0,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ploidy_diff.dist,0.7,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ploidy_diff.FP,4.0,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ploidy_diff.FN,3.0,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ploidy_diff.TP,3.0,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.dist,0.9761904761904763,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.FP,0.14285714285714285,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.FN,0.8333333333333334,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.TP,0.023809523809523725,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.dist,0.9583333333333334,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.FP,0.08333333333333333,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.FN,0.9583333333333334,SUCCESS
Bendiksby_2011,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.TP,0.04166666666666663,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,edit_distance,0.918918918918919,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ploidy_diff.dist,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ploidy_diff.FP,10.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ploidy_diff.FN,5.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ploidy_diff.TP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.dist,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.FP,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.FN,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.TP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.dist,0.6597222222222222,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.FP,0.4722222222222222,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.FN,0.1875,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.TP,0.3402777777777778,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,edit_distance,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,edit_distance,0.8648648648648649,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,edit_distance,0.8108108108108109,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,edit_distance,0.8108108108108109,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.TP,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,edit_distance,0.9696969696969697,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,num_rets_diff,17.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ploidy_diff.dist,0.7619047619047619,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ploidy_diff.FP,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ploidy_diff.FN,15.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ploidy_diff.TP,5.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.dist,0.9907407407407407,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.FP,0.0462962962962963,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.FN,0.9444444444444444,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.TP,0.0092592592592593,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.FP,0.05555555555555555,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,edit_distance,0.9595959595959596,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,num_rets_diff,17.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ploidy_diff.dist,0.6666666666666667,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ploidy_diff.FP,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ploidy_diff.FN,13.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ploidy_diff.TP,7.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.dist,0.9930555555555556,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.FP,0.04861111111111111,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.FN,0.9444444444444444,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.TP,0.00694444444444442,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.FP,0.05555555555555555,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,edit_distance,0.9292929292929293,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,num_rets_diff,17.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ploidy_diff.dist,0.6666666666666667,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ploidy_diff.FP,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ploidy_diff.FN,13.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ploidy_diff.TP,7.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.dist,0.9930555555555556,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.FP,0.04861111111111111,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.FN,0.9444444444444444,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.TP,0.00694444444444442,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.FP,0.05555555555555555,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,edit_distance,0.9595959595959596,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,num_rets_diff,17.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ploidy_diff.dist,0.6666666666666667,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ploidy_diff.FP,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ploidy_diff.FN,13.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ploidy_diff.TP,7.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.dist,0.9930555555555556,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.FP,0.04861111111111111,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.FN,0.9444444444444444,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.TP,0.00694444444444442,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.FP,0.05555555555555555,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,edit_distance,0.9090909090909091,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,num_rets_diff,17.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ploidy_diff.dist,0.6666666666666667,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ploidy_diff.FP,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ploidy_diff.FN,13.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ploidy_diff.TP,7.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.dist,0.9930555555555556,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.FP,0.04861111111111111,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.FN,0.9444444444444444,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ret_leaf_jaccard.TP,0.00694444444444442,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.FP,0.05555555555555555,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_medium_10M,grampa,5,ret_sisters_jaccard.TP,0.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,edit_distance,0.9127906976744186,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,num_rets_diff,3.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ploidy_diff.dist,1.1,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ploidy_diff.FP,5.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ploidy_diff.FN,6.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ploidy_diff.TP,-1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.dist,0.95,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.FP,0.2,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.FN,0.75,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ret_leaf_jaccard.TP,0.050000000000000044,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.dist,1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.FP,0.16666666666666666,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.FN,1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,1,ret_sisters_jaccard.TP,0.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,edit_distance,0.8546511627906976,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,num_rets_diff,3.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ploidy_diff.dist,1.0666666666666667,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ploidy_diff.FP,10.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ploidy_diff.FN,6.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ploidy_diff.TP,-1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.dist,0.975,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.FP,0.225,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.FN,0.75,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ret_leaf_jaccard.TP,0.025000000000000022,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.dist,0.96875,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.FP,0.20833333333333331,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.FN,0.9375,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,2,ret_sisters_jaccard.TP,0.03125,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,edit_distance,0.9127906976744186,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,num_rets_diff,3.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ploidy_diff.dist,1.1,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ploidy_diff.FP,5.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ploidy_diff.FN,6.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ploidy_diff.TP,-1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.dist,0.95,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.FP,0.2,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.FN,0.75,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ret_leaf_jaccard.TP,0.050000000000000044,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.dist,1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.FP,0.16666666666666666,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.FN,1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,3,ret_sisters_jaccard.TP,0.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,edit_distance,0.9127906976744186,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,num_rets_diff,3.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ploidy_diff.dist,1.1,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ploidy_diff.FP,5.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ploidy_diff.FN,6.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ploidy_diff.TP,-1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.dist,0.95,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.FP,0.2,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.FN,0.75,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ret_leaf_jaccard.TP,0.050000000000000044,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.dist,1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.FP,0.16666666666666666,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.FN,1.0,SUCCESS
Lawrence_2016,conf_ils_medium_10M,grampa,4,ret_sisters_jaccard.TP,0.0,SUCCESS
