network,config,method,replicate,metric,value,status
Bendiksby_2011,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.dist,0.9583333333333334,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.FP,0.08333333333333333,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.FN,0.9583333333333334,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.TP,0.04166666666666663,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,edit_distance,0.9259259259259259,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,num_rets_diff,5.0,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ploidy_diff.dist,0.8,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ploidy_diff.FP,24.0,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ploidy_diff.FN,0.0,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ploidy_diff.TP,6.0,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.dist,0.9944444444444445,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.FP,0.16111111111111112,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.FN,0.8333333333333334,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.TP,0.005555555555555536,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.dist,0.9583333333333334,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.FP,0.125,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.FN,0.9166666666666666,SUCCESS
Bendiksby_2011,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.TP,0.04166666666666663,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,edit_distance,0.6486486486486487,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ploidy_diff.dist,0.5,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ploidy_diff.FP,5.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.dist,0.5,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.FP,0.5,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.TP,0.5,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.dist,0.7777777777777778,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.FP,0.7777777777777778,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.FN,0.5,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.TP,0.2222222222222222,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,edit_distance,0.8648648648648649,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,edit_distance,0.8378378378378378,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ploidy_diff.dist,1.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ploidy_diff.FP,9.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ploidy_diff.FN,5.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ploidy_diff.TP,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.dist,1.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.FP,1.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.FN,1.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.TP,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.dist,0.4722222222222222,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.FP,0.4722222222222222,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.TP,0.5277777777777778,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,edit_distance,0.8378378378378378,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ploidy_diff.dist,0.6666666666666667,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ploidy_diff.FP,10.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.dist,0.6666666666666667,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.FP,0.6666666666666666,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.TP,0.33333333333333326,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.dist,0.7777777777777778,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.FP,0.7777777777777778,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.FN,0.5,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.TP,0.2222222222222222,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,edit_distance,0.8108108108108109,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.TP,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,edit_distance,0.9141414141414141,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,num_rets_diff,18.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ploidy_diff.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ploidy_diff.FN,20.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ploidy_diff.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,edit_distance,0.9696969696969697,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,num_rets_diff,17.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ploidy_diff.dist,0.85,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ploidy_diff.FN,17.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ploidy_diff.TP,3.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.dist,0.9814814814814815,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.FP,0.037037037037037035,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.FN,0.9444444444444444,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.TP,0.01851851851851849,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.dist,0.9722222222222222,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.FP,0.027777777777777776,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.FN,0.9722222222222222,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.TP,0.02777777777777779,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,edit_distance,0.9141414141414141,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,num_rets_diff,18.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ploidy_diff.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ploidy_diff.FN,20.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ploidy_diff.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,edit_distance,0.9444444444444444,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,num_rets_diff,18.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ploidy_diff.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ploidy_diff.FN,20.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ploidy_diff.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,edit_distance,0.9646464646464646,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,num_rets_diff,18.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ploidy_diff.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ploidy_diff.FN,20.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ploidy_diff.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.TP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.dist,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.FN,1.0,SUCCESS
Brysting_2007,conf_ils_high_10M,grampa,5,ret_sisters_jaccard.TP,0.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,edit_distance,0.9127906976744186,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,num_rets_diff,3.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ploidy_diff.dist,0.9722222222222222,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ploidy_diff.FP,31.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ploidy_diff.FN,4.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ploidy_diff.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.dist,0.9848484848484849,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.FP,0.23484848484848486,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.FN,0.75,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ret_leaf_jaccard.TP,0.015151515151515138,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.dist,0.9967105263157895,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.FP,0.2467105263157895,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.FN,0.875,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,1,ret_sisters_jaccard.TP,0.003289473684210509,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,edit_distance,0.9244186046511628,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,num_rets_diff,3.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ploidy_diff.dist,1.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ploidy_diff.FP,26.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ploidy_diff.FN,5.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ploidy_diff.TP,0.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.dist,0.9907407407407407,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.FP,0.24074074074074073,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.FN,0.75,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ret_leaf_jaccard.TP,0.0092592592592593,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.dist,0.9144736842105263,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.FP,0.08114035087719298,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.FN,0.8333333333333334,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,2,ret_sisters_jaccard.TP,0.08552631578947367,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,edit_distance,0.9127906976744186,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,num_rets_diff,3.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ploidy_diff.dist,1.1,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ploidy_diff.FP,5.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ploidy_diff.FN,6.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ploidy_diff.TP,-1.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.dist,0.95,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.FP,0.2,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.FN,0.75,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ret_leaf_jaccard.TP,0.050000000000000044,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.dist,1.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.FP,0.16666666666666666,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.FN,1.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,3,ret_sisters_jaccard.TP,0.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,edit_distance,0.9127906976744186,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,num_rets_diff,3.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ploidy_diff.dist,1.1,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ploidy_diff.FP,5.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ploidy_diff.FN,6.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ploidy_diff.TP,-1.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.dist,0.95,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.FP,0.2,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.FN,0.75,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ret_leaf_jaccard.TP,0.050000000000000044,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.dist,1.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.FP,0.16666666666666666,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.FN,1.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,4,ret_sisters_jaccard.TP,0.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,5,edit_distance,0.9127906976744186,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,5,num_rets_diff,3.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,5,ploidy_diff.dist,1.1,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,5,ploidy_diff.FP,5.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,5,ploidy_diff.FN,6.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,5,ploidy_diff.TP,-1.0,SUCCESS
Lawrence_2016,conf_ils_high_10M,grampa,5,ret_leaf_jaccard.dist,0.95,SUCCESS
