network,config,method,metric,mean,std,min,max,n_valid
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.FN,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.FP,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.TP,6.0,0.0,6.0,6.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.dist,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p70,rf_distance,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,edit_distance,0.9629629629629629,0.0,0.9629629629629629,0.9629629629629629,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,edit_distance_multree,0.7349726775956285,0.027322404371584643,0.7213114754098361,0.7759562841530054,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,num_rets_bias,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,num_rets_diff,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.FN,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.FP,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.TP,6.0,0.0,6.0,6.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.dist,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,4
Bendiksby_2011,conf_dup_loss_low_10M,polyphest_p90,rf_distance,0.0,0.0,0.0,0.0,4
Brysting_2007,conf_dup_loss_low_10M,grampa,edit_distance,0.9555555555555555,0.011516923485849862,0.9393939393939394,0.9696969696969697,5
Brysting_2007,conf_dup_loss_low_10M,grampa,edit_distance_multree,0.8972972972972973,0.02228705743577111,0.8810810810810811,0.9351351351351351,5
Brysting_2007,conf_dup_loss_low_10M,grampa,num_rets_bias,-17.0,0.0,-17.0,-17.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,num_rets_diff,17.0,0.0,17.0,17.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ploidy_diff.FN,19.6,0.5477225575051664,19.0,20.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ploidy_diff.FP,0.8,0.4472135954999579,0.0,1.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ploidy_diff.TP,0.4,0.5477225575051661,0.0,1.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ploidy_diff.dist,0.9804761904761904,0.02674732699044504,0.95,1.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ret_leaf_jaccard.FN,0.9777777777777779,0.030429030972509277,0.9444444444444444,1.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ret_leaf_jaccard.FP,0.03888888888888888,0.02484519974999766,0.0,0.05555555555555555,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ret_leaf_jaccard.TP,0.016666666666666673,0.024845199749997673,0.0,0.05555555555555558,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ret_leaf_jaccard.dist,0.9833333333333334,0.0248451997499977,0.9444444444444444,1.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ret_sisters_jaccard.FN,0.9777777777777779,0.030429030972509277,0.9444444444444444,1.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ret_sisters_jaccard.FP,0.04848251028806584,0.01294787420391653,0.0257201646090535,0.05555555555555555,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ret_sisters_jaccard.TP,0.00707304526748973,0.012947874203916554,0.0,0.029835390946502116,5
Brysting_2007,conf_dup_loss_low_10M,grampa,ret_sisters_jaccard.dist,0.9929269547325102,0.012947874203916533,0.9701646090534979,1.0,5
Brysting_2007,conf_dup_loss_low_10M,grampa,rf_distance,0.7101449275362318,0.0738988335303302,0.5942028985507246,0.7971014492753623,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,edit_distance,0.9929648241206029,0.011009498643319885,0.9748743718592965,1.0050251256281406,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,edit_distance_multree,0.3286486486486487,0.06558162546206746,0.23783783783783785,0.3891891891891892,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,num_rets_bias,-1.0,0.0,-1.0,-1.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,num_rets_diff,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ploidy_diff.TP,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ret_leaf_jaccard.FN,0.05555555555555556,0.0,0.05555555555555555,0.05555555555555555,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ret_leaf_jaccard.TP,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ret_leaf_jaccard.dist,0.05555555555555556,0.0,0.05555555555555555,0.05555555555555555,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ret_sisters_jaccard.FN,0.06944444444444445,0.017010345435994292,0.05555555555555555,0.09722222222222222,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ret_sisters_jaccard.FP,0.045370370370370366,0.018633899812498245,0.037037037037037035,0.07870370370370369,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ret_sisters_jaccard.TP,0.8901234567901234,0.02414026197316235,0.8487654320987654,0.9074074074074074,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,ret_sisters_jaccard.dist,0.10987654320987654,0.02414026197316232,0.09259259259259259,0.15123456790123457,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p50,rf_distance,0.016091954022988506,0.01028077231034386,0.011494252873563218,0.034482758620689655,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,edit_distance,0.9222171463377492,0.10893809284947016,0.797979797979798,1.0050251256281406,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,edit_distance_multree,0.3286486486486487,0.06558162546206747,0.23783783783783785,0.3891891891891892,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,num_rets_bias,-0.6,0.5477225575051662,-1.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,num_rets_diff,0.6,0.5477225575051662,0.0,1.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.TP,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.FN,0.03333333333333333,0.03042903097250923,0.0,0.05555555555555555,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.TP,0.9666666666666666,0.030429030972509256,0.9444444444444444,1.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.dist,0.03333333333333333,0.03042903097250923,0.0,0.05555555555555555,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.FN,0.07777777777777778,0.018633899812498248,0.05555555555555555,0.09722222222222222,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.FP,0.06759259259259259,0.028651386012529263,0.037037037037037035,0.09722222222222222,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.TP,0.8896604938271604,0.024521988552578252,0.8487654320987654,0.9097222222222222,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.dist,0.1103395061728395,0.024521988552578252,0.09027777777777778,0.15123456790123457,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p70,rf_distance,0.020796578454958567,0.009649789226297561,0.011494252873563218,0.034482758620689655,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,edit_distance,0.9616161616161616,0.0862735072266026,0.8080808080808081,1.005050505050505,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,edit_distance_multree,0.22486486486486487,0.01933896629189007,0.21621621621621623,0.2594594594594595,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,num_rets_bias,-1.6,0.8944271909999159,-2.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,num_rets_diff,1.6,0.8944271909999159,0.0,2.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.TP,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.FN,0.08888888888888888,0.049690399499995326,0.0,0.1111111111111111,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.TP,0.9111111111111111,0.049690399499995354,0.8888888888888888,1.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.dist,0.08888888888888888,0.049690399499995326,0.0,0.1111111111111111,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.FN,0.08888888888888888,0.049690399499995326,0.0,0.1111111111111111,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.FP,0.025925925925925925,0.014493033187498637,0.0,0.032407407407407406,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.TP,0.8851851851851851,0.06418343268749396,0.8564814814814815,1.0,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.dist,0.11481481481481479,0.06418343268749395,0.0,0.1435185185185185,5
Brysting_2007,conf_dup_loss_low_10M,polyphest_p90,rf_distance,0.009411764705882352,0.005261336417646564,0.0,0.011764705882352941,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,edit_distance,0.9333333333333333,0.008906057845612478,0.926829268292683,0.943089430894309,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,edit_distance_multree,0.8644628099173554,0.01810653082661705,0.8347107438016529,0.8842975206611571,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,num_rets_bias,-8.0,0.0,-8.0,-8.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,num_rets_diff,8.0,0.0,8.0,8.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ploidy_diff.FN,13.0,0.0,13.0,13.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ploidy_diff.FP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ploidy_diff.TP,-1.0,0.0,-1.0,-1.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ploidy_diff.dist,1.0769230769230769,0.0,1.0769230769230769,1.0769230769230769,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ret_leaf_jaccard.FN,0.888888888888889,0.0,0.8888888888888888,0.8888888888888888,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ret_leaf_jaccard.TP,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ret_leaf_jaccard.dist,0.888888888888889,0.0,0.8888888888888888,0.8888888888888888,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ret_sisters_jaccard.FN,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ret_sisters_jaccard.FP,0.05555555555555556,0.0,0.05555555555555555,0.05555555555555555,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ret_sisters_jaccard.TP,0.05555555555555558,0.0,0.05555555555555558,0.05555555555555558,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,ret_sisters_jaccard.dist,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,5
Diaz-Perez_2018,conf_dup_loss_low_10M,grampa,rf_distance,0.6108108108108108,0.024173707864862618,0.5675675675675675,0.6216216216216216,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,edit_distance,0.1951219512195122,0.0,0.1951219512195122,0.1951219512195122,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,edit_distance_multree,0.09917355371900827,0.0,0.09917355371900827,0.09917355371900827,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,num_rets_bias,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,num_rets_diff,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ploidy_diff.TP,13.0,0.0,13.0,13.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p50,rf_distance,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,edit_distance,0.1951219512195122,0.0,0.1951219512195122,0.1951219512195122,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,edit_distance_multree,0.09917355371900827,0.0,0.09917355371900827,0.09917355371900827,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,num_rets_bias,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,num_rets_diff,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.TP,13.0,0.0,13.0,13.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p70,rf_distance,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,edit_distance,0.24390243902439024,0.044530289228062285,0.1951219512195122,0.2764227642276423,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,edit_distance_multree,0.20165289256198346,0.09379346088668501,0.09917355371900827,0.2809917355371901,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,num_rets_bias,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,num_rets_diff,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.TP,13.0,0.0,13.0,13.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.FN,0.01111111111111111,0.024845199749997663,0.0,0.05555555555555555,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.FP,0.04444444444444444,0.04096633667709063,0.0,0.08333333333333333,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.TP,0.9555555555555555,0.04096633667709065,0.9166666666666666,1.0,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,ret_sisters_jaccard.dist,0.04444444444444444,0.04096633667709063,0.0,0.08333333333333333,5
Diaz-Perez_2018,conf_dup_loss_low_10M,polyphest_p90,rf_distance,0.009523809523809523,0.021295885499997995,0.0,0.047619047619047616,5
Ding_2023,conf_dup_loss_low_10M,grampa,edit_distance,0.9457021276595745,0.01924467791068276,0.9361702127659575,0.98,5
