network,config,method,metric,mean,std,min,max,n_valid
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p50,rf_distance,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,edit_distance,0.962962962962963,0.007482611441127487,0.9523809523809523,0.9735449735449735,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,edit_distance_multree,0.760655737704918,0.022662777435330853,0.7213114754098361,0.7759562841530054,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,num_rets_bias,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,num_rets_diff,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.TP,6.0,0.0,6.0,6.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p70,rf_distance,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,edit_distance,0.965079365079365,0.01159201179905114,0.9523809523809523,0.9735449735449735,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,edit_distance_multree,0.760655737704918,0.022662777435330853,0.7213114754098361,0.7759562841530054,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,num_rets_bias,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,num_rets_diff,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.TP,6.0,0.0,6.0,6.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Bendiksby_2011,conf_dup_loss_medium_10M,polyphest_p90,rf_distance,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,edit_distance,0.9717171717171716,0.018069236181816502,0.9393939393939394,0.9797979797979798,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,edit_distance_multree,0.894054054054054,0.004834741572972485,0.8918918918918919,0.9027027027027027,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,num_rets_bias,-17.0,0.0,-17.0,-17.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,num_rets_diff,17.0,0.0,17.0,17.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ploidy_diff.FN,18.6,3.130495168499705,13.0,20.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ploidy_diff.FP,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ploidy_diff.TP,1.4,3.1304951684997055,0.0,7.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ploidy_diff.dist,0.9333333333333333,0.14907119849998593,0.6666666666666667,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ret_leaf_jaccard.FN,0.9888888888888889,0.024845199749997656,0.9444444444444444,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ret_leaf_jaccard.FP,0.05416666666666666,0.003105649968749709,0.04861111111111111,0.05555555555555555,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ret_leaf_jaccard.TP,0.001388888888888884,0.003105649968749697,0.0,0.00694444444444442,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ret_leaf_jaccard.dist,0.9986111111111111,0.003105649968749681,0.9930555555555556,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ret_sisters_jaccard.FN,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ret_sisters_jaccard.FP,0.05555555555555556,0.0,0.05555555555555555,0.05555555555555555,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ret_sisters_jaccard.TP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,ret_sisters_jaccard.dist,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,grampa,rf_distance,0.7101449275362319,0.0,0.7101449275362319,0.7101449275362319,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,edit_distance,1.0371859296482413,0.0193320442830868,1.0050251256281406,1.0552763819095476,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,edit_distance_multree,0.5362162162162163,0.16082330180877072,0.3027027027027027,0.6594594594594595,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,num_rets_bias,-1.0,0.0,-1.0,-1.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,num_rets_diff,1.0,0.0,1.0,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ploidy_diff.TP,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ret_leaf_jaccard.FN,0.05555555555555556,0.0,0.05555555555555555,0.05555555555555555,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ret_leaf_jaccard.TP,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ret_leaf_jaccard.dist,0.05555555555555556,0.0,0.05555555555555555,0.05555555555555555,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ret_sisters_jaccard.FN,0.07777777777777778,0.01863389981249825,0.05555555555555555,0.09722222222222222,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ret_sisters_jaccard.FP,0.05432098765432099,0.023692167009907762,0.037037037037037035,0.08179012345679011,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ret_sisters_jaccard.TP,0.8780864197530864,0.028055029263422637,0.8472222222222222,0.9074074074074074,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,ret_sisters_jaccard.dist,0.12191358024691357,0.028055029263422605,0.09259259259259259,0.1527777777777778,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p50,rf_distance,0.020689655172413793,0.012591323161038302,0.011494252873563218,0.034482758620689655,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,edit_distance,0.9938074209430994,0.08728313594676936,0.8383838383838383,1.0452261306532664,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,edit_distance_multree,0.4843243243243244,0.13958092342987596,0.2810810810810811,0.6162162162162163,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,num_rets_bias,-0.8,0.4472135954999579,-1.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,num_rets_diff,0.8,0.4472135954999579,0.0,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.TP,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.FN,0.04444444444444444,0.024845199749997663,0.0,0.05555555555555555,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.TP,0.9555555555555555,0.024845199749997656,0.9444444444444444,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.dist,0.04444444444444444,0.024845199749997663,0.0,0.05555555555555555,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.FN,0.061111111111111116,0.04001350080802204,0.0,0.09722222222222222,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.FP,0.046296296296296294,0.033223842811128064,0.0,0.07870370370370369,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.TP,0.9024691358024691,0.061905609816469545,0.8487654320987654,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.dist,0.09753086419753086,0.06190560981646955,0.0,0.15123456790123457,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p70,rf_distance,0.01839080459770115,0.01542115846551579,0.0,0.034482758620689655,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,edit_distance,0.8818181818181818,0.09088102821636822,0.797979797979798,1.0353535353535352,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,edit_distance_multree,0.4972972972972974,0.1974268364081046,0.2810810810810811,0.6486486486486487,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,num_rets_bias,-0.4,0.8944271909999159,-2.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,num_rets_diff,0.4,0.8944271909999159,0.0,2.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.TP,20.0,0.0,20.0,20.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.FN,0.02222222222222222,0.049690399499995326,0.0,0.1111111111111111,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.TP,0.9777777777777779,0.04969039949999535,0.8888888888888888,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.dist,0.02222222222222222,0.049690399499995326,0.0,0.1111111111111111,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.FN,0.02222222222222222,0.049690399499995326,0.0,0.1111111111111111,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.FP,0.006481481481481481,0.014493033187498637,0.0,0.032407407407407406,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.TP,0.9712962962962962,0.06418343268749395,0.8564814814814815,1.0,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.dist,0.028703703703703697,0.06418343268749395,0.0,0.1435185185185185,5
Brysting_2007,conf_dup_loss_medium_10M,polyphest_p90,rf_distance,0.002352941176470588,0.005261336417646564,0.0,0.011764705882352941,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,edit_distance,0.9398373983739837,0.031277047254750126,0.9105691056910569,0.991869918699187,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,edit_distance_multree,0.887603305785124,0.04278406315882576,0.8347107438016529,0.9504132231404959,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,num_rets_bias,-8.0,0.0,-8.0,-8.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,num_rets_diff,8.0,0.0,8.0,8.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ploidy_diff.FN,13.0,0.0,13.0,13.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ploidy_diff.FP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ploidy_diff.TP,-1.0,0.0,-1.0,-1.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ploidy_diff.dist,1.0769230769230769,0.0,1.0769230769230769,1.0769230769230769,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ret_leaf_jaccard.FN,0.888888888888889,0.0,0.8888888888888888,0.8888888888888888,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ret_leaf_jaccard.TP,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ret_leaf_jaccard.dist,0.888888888888889,0.0,0.8888888888888888,0.8888888888888888,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ret_sisters_jaccard.FN,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ret_sisters_jaccard.FP,0.05555555555555556,0.0,0.05555555555555555,0.05555555555555555,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ret_sisters_jaccard.TP,0.05555555555555558,0.0,0.05555555555555558,0.05555555555555558,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,ret_sisters_jaccard.dist,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,grampa,rf_distance,0.6216216216216216,0.03822198817224583,0.5675675675675675,0.6756756756756757,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,edit_distance,0.47479674796747967,0.2637957696347739,0.1951219512195122,0.7154471544715447,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,edit_distance_multree,0.09917355371900827,0.0,0.09917355371900827,0.09917355371900827,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,num_rets_bias,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,num_rets_diff,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ploidy_diff.TP,13.0,0.0,13.0,13.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p50,rf_distance,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,edit_distance,0.2991869918699187,0.23269650497558786,0.1951219512195122,0.7154471544715447,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,edit_distance_multree,0.09917355371900827,0.0,0.09917355371900827,0.09917355371900827,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,num_rets_bias,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,num_rets_diff,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.TP,13.0,0.0,13.0,13.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,ret_sisters_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p70,rf_distance,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,edit_distance,0.20487804878048782,0.014543531560974243,0.1951219512195122,0.22764227642276422,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,edit_distance_multree,0.14214876033057852,0.06140223345787342,0.09917355371900827,0.23140495867768596,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,num_rets_bias,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,num_rets_diff,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.TP,13.0,0.0,13.0,13.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ploidy_diff.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.FP,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.TP,1.0,0.0,1.0,1.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ret_leaf_jaccard.dist,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.FN,0.0,0.0,0.0,0.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.FP,0.016666666666666666,0.02282177322938192,0.0,0.041666666666666664,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.TP,0.9833333333333334,0.022821773229381913,0.9583333333333334,1.0,5
Diaz-Perez_2018,conf_dup_loss_medium_10M,polyphest_p90,ret_sisters_jaccard.dist,0.016666666666666666,0.02282177322938192,0.0,0.041666666666666664,5
